group,cohort,sym,ret,excess
Breakouts,2026-04,DK,0.6111034256726371,0.5293423120130751
Breakouts,2026-04,ENS,-0.1602733466038352,-0.24203446026339714
Top Picks,2026-05,GFS,-0.402089794440182,-0.4488078732333818
Breakouts,2026-04,GFS,-0.24705886388113352,-0.3288199775406955
Breakouts,2026-04,HAL,-0.2036011507537867,-0.28536226441334867
Top Picks,2026-09,HP,-0.12811076144198696,-0.14601714089890327
Breakouts,2026-04,HP,0.009771427659072573,-0.07198968600048938
Breakouts,2026-04,LBRT,-0.4380397865389919,-0.5198009001985539
Top Picks,2026-05,MXL,0.10061444359966387,0.017874026214403926
Breakouts,2026-04,MXL,0.21526506511566912,0.13350395145610716
Top Picks,2026-06,NESR,0.22264156701429827,0.17455470854140076
Breakouts,2026-04,NESR,0.2991179162820805,0.21735680262251855
Breakouts,2026-04,NGL,0.004938266662867674,-0.07682284699669428
Breakouts,2026-04,PARR,0.24866761514205415,0.1669065014824922
Breakouts,2026-04,PBR,-0.02866351463049366,-0.11042462829005562
Breakouts,2026-04,PBR-A,-0.01820307352986883,-0.09996418718943079
Top Picks,2026-05,RIG,-0.28100265644851175,-0.333488138604378
Breakouts,2026-04,RIG,-0.20087981347696993,-0.2826409271365319
Top Picks,2026-07,RSI,-0.3563115256569994,-0.3876892599360874
Breakouts,2026-04,RSI,-0.23238436291807507,-0.31414547657763703
Breakouts,2026-04,SDRL,-0.0625879831275068,-0.14434909678706875
Breakouts,2026-04,SSL,-0.018813262007877807,-0.10057437566743976
Top Picks,2026-05,STRL,-0.363970205150822,-0.43809374260001355
Breakouts,2026-04,STRL,-0.005779412158119945,-0.0875405258176819
Breakouts,2026-04,SYRE,0.23613166624138815,0.1543705525818262
